REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
GDE_SP;D.E.REG. GUARULHOS NORTE;35701;46291;EE ANTONIO GROTKOWSKY-P.VEREAD;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;201171
GDE_SP;D.E.REG. GUARULHOS NORTE;41889;57240;"EE CARLOS GIULIETTO           ";"GUARULHOS                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;284544
GDE_SP;D.E.REG. GUARULHOS NORTE;41932;57262;"EE ARY JORGE ZEITUNE-PROF.   ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;3;0;0;0;3;31;348807
GDE_SP;D.E.REG. GUARULHOS NORTE;916833;89631;"EE ANTONIO R.S.GALVAO-PROF.  ";"GUARULHOS                              ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;14;31;171852
GDE_SP;D.E.REG. GUARULHOS NORTE;925032;26379;"EE PARQUE SANTOS DUMONT       ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;134860
GDE_SP;D.E.REG. GUARULHOS SUL;0;39618;D.E.REG. GUARULHOS SUL;"GUARULHOS                              ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;1;0;0;0;0;0;0;1;31;193756
GDE_SP;D.E.REG. GUARULHOS SUL;6221;40386;EE JOAO ALVARES SIQUEIRA BUENO;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;466883
GDE_SP;D.E.REG. GUARULHOS SUL;6270;40779;EE ZILDA ROMEIRO P.M.SILVA-PFA;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;221505
GDE_SP;D.E.REG. GUARULHOS SUL;191206;27949;"EE PARQUE JUREMA III          ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;1;0;0;1;31;146133
GDE_SP;D.E.REG. GUARULHOS SUL;191218;27950;"EE PARQUE JUREMA IV           ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;257074
GDE_SP;D.E.REG. GUARULHOS SUL;269402;29166;"EE JARDIM ARUJA               ";"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;222681
GDE_SP;D.E.REG. GUARULHOS SUL;900148;63895;"EE MARIA LEDA F.BRIGO-PROFA. ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;224228
GDE_SP;D.E.REG. GUARULHOS SUL;904788;69776;EE MARINHA F.NASCIMENTO-PROFA.;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;152758
GDE_SP;D.E.REG. GUARULHOS SUL;904788;69776;EE MARINHA F.NASCIMENTO-PROFA.;"GUARULHOS                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;280139
GDE_SP;D.E.REG. GUARULHOS SUL;907078;72030;"EE AGOSTINHO CANO             ";"GUARULHOS                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;31;0;0;31;31;321303
GDE_SP;D.E.REG. GUARULHOS SUL;916857;89633;EE CONJ.HAB.BAIRRO PIMENTAS II;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;2;31;232163
GDE_SP;D.E.REG. GUARULHOS SUL;925123;25503;"EE INOCOOP II                 ";"GUARULHOS                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;16;0;0;16;31;332697
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";10005;41316;"EE JOAO BAPTISTA DE OLIVEIRA  ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;197623
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";36407;46346;"EE JARDIM JACIRA              ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;154572
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";37138;46471;"EE GERTRUDES EDER             ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;248729
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";37138;46471;"EE GERTRUDES EDER             ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;145375
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";37138;46471;"EE GERTRUDES EDER             ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;24;24;31;146401
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";40721;55215;"EE SALVADOR DE LEONE          ";"ITAPECERICA DA SERRA                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;31;31;211004
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";49086;62351;"EE JOAQUIM MENDES FELIZ       ";"EMBU-GUACU                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;13;31;353682
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";61591;27587;"EE JARDIM MONTESANO           ";"ITAPECERICA DA SERRA                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;152978
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";61608;27586;"EE JARDIM DO CARMO            ";"ITAPECERICA DA SERRA                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;15;31;341986
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";902196;64083;"EE JORGE NINO SOARES-PROF.   ";"JUQUITIBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;19;0;0;19;31;356531
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";904181;69350;"EE MARIO FRANCISCO DE AMORIM  ";"EMBU-GUACU                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;250621
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";910685;77822;"EE ANTONIO BALDUSCO-PREFEITO  ";"SAO LOURENCO DA SERRA                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;31;31;166829
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";918659;2170;"EE ASA BRANCA DA SERRA        ";"ITAPECERICA DA SERRA                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;31;0;0;0;0;31;31;142152
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";925597;26385;"EE ASDRUBAL N.QUEIROZ-PROF. ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;31;0;0;31;31;206215
GDE_SP;"D.E.REG. ITAPEVI  ";0;39633;"D.E.REG. ITAPEVI  ";"ITAPEVI                                ";QSE;1;3923;EXECUTIVO PUBLICO;A;0;0;0;0;0;0;0;9;31;355487
GDE_SP;"D.E.REG. ITAPEVI  ";9830;41261;"EE REPUBLICA DO EQUADOR       ";"BARUERI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;11;31;223122
GDE_SP;"D.E.REG. ITAPEVI  ";10649;41342;EE HENRIQUE SAMMARTINO-ALFERES;"JANDIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;15;31;295579
GDE_SP;"D.E.REG. ITAPEVI  ";10650;41332;EE JOSE NEYDE CESAR LESSA-DR.;"ITAPEVI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;198643
GDE_SP;"D.E.REG. ITAPEVI  ";902044;64068;EE IGNES AMELIA O.MACHADO-PROF;"ITAPEVI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;249287
GDE_SP;"D.E.REG. ITAPEVI  ";908563;74094;"EE DOLORES GARCIA PASCHOALIN  ";"JANDIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;242751
GDE_SP;"D.E.REG. ITAPEVI  ";918805;2138;"EE LEONOR MENDES DE BARROS    ";"BARUERI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;2;0;0;0;0;3;31;172569
GDE_SP;"D.E.REG. ITAPEVI  ";921440;19749;EE GIUSEPPE ANGELO BERTOLLI-PE;"JANDIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;231028
GDE_SP;"D.E.REG. ITAPEVI  ";923333;22716;EE JOSEPHA PINTO CHIAVELLI-PFA;"JANDIRA                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;160357
GDE_SP;D.E.REG. ITAQUAQUECETUBA;0;71532;D.E.REG. ITAQUAQUECETUBA;"ITAQUAQUECETUBA                        ";QM-SUPORTE;2;6200;DIRETOR DE ESCOLA;A;0;0;5;0;0;0;0;7;31;353680
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7122;40842;"EE HOMERO FERNANDO MILANO     ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;31;0;0;0;0;31;31;171576
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7298;40880;"EE SIMON SWITZAR-PADRE        ";"POA                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;250294
GDE_SP;D.E.REG. ITAQUAQUECETUBA;38428;51025;"EE ERVIN HORVATH-DR.         ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;24;31;172785
GDE_SP;D.E.REG. ITAQUAQUECETUBA;43989;58483;EE NANCI C.ESPIRITO SANTO-PROF;"POA                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;175964
GDE_SP;D.E.REG. ITAQUAQUECETUBA;43989;58483;EE NANCI C.ESPIRITO SANTO-PROF;"POA                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;28;31;178281
GDE_SP;D.E.REG. ITAQUAQUECETUBA;907030;62331;"EE AMERICO FRANCO             ";"POA                                    ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;179620
GDE_SP;D.E.REG. ITAQUAQUECETUBA;912293;80072;"EE NEMESIO CANDIDO GOMES      ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;251080
GDE_SP;D.E.REG. ITAQUAQUECETUBA;912335;80076;"EE FILOMENA HENARES MILANO    ";"ITAQUAQUECETUBA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;360306
GDE_SP;D.E.REG. ITAQUAQUECETUBA;923312;22714;EE VERA LUCIA LEITE COSTA-PROF;"ITAQUAQUECETUBA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;140815
GDE_SP;D.E.REG. ITAQUAQUECETUBA;923941;23486;"EE PARQUE PIRATININGA II      ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;420435
GDE_SP;D.E.REG. ITAQUAQUECETUBA;925512;26404;"EE JARDIM ODETE III           ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;3;31;193240
GDE_SP;"D.E.REG. MAUA  ";0;39626;"D.E.REG. MAUA  ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;31;0;0;0;0;31;31;141121
GDE_SP;"D.E.REG. MAUA  ";0;39626;"D.E.REG. MAUA  ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;1;0;0;0;0;0;0;1;31;230400
GDE_SP;"D.E.REG. MAUA  ";7559;41001;"EE MANOEL CACAO-PROF.        ";"MAUA                                   ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;A;0;0;0;15;0;0;0;15;31;347215
GDE_SP;"D.E.REG. MAUA  ";7638;41028;EE RUTH NEVES SANT'ANNA-PROFA.;"RIBEIRAO PIRES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;24;24;31;191071
GDE_SP;"D.E.REG. MAUA  ";7808;41017;"EE IRACEMA CREM-PROFA.       ";"MAUA                                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;8;31;207653
GDE_SP;"D.E.REG. MAUA  ";7833;41019;EE IRENE DA SILVA COSTA-PROFA.;"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;30;31;187852
GDE_SP;"D.E.REG. MAUA  ";37278;46326;EE SEBASTIAO V.CARVALHO-PROF.;"RIO GRANDE DA SERRA                    ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;354747
GDE_SP;"D.E.REG. MAUA  ";37278;46326;EE SEBASTIAO V.CARVALHO-PROF.;"RIO GRANDE DA SERRA                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;27;31;151107
GDE_SP;"D.E.REG. MAUA  ";37321;46313;EE MARTA TERESINHA ROSA-PROFA.;"MAUA                                   ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;A;1;0;0;12;0;0;0;13;31;210836
GDE_SP;"D.E.REG. MAUA  ";38453;46320;"EE JOAO PAULO II              ";"MAUA                                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;319093
GDE_SP;"D.E.REG. MAUA  ";41973;57275;EE MARLENE CAMARGO RIBEIRO-PFA;"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;163341
GDE_SP;"D.E.REG. MAUA  ";48951;62337;"EE ALZIRO B.NASCIMENTO-PROF. ";"RIO GRANDE DA SERRA                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;207633
GDE_SP;"D.E.REG. MAUA  ";412983;92607;"EE PADRE AFONSO PASCHOTTE     ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;19;31;205688
GDE_SP;"D.E.REG. MAUA  ";910211;77181;EE MARISA AFONSO SALERO-PROFA.;"RIBEIRAO PIRES                         ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;9;31;198764
GDE_SP;"D.E.REG. MAUA  ";910211;77181;EE MARISA AFONSO SALERO-PROFA.;"RIBEIRAO PIRES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;194469
GDE_SP;D.E.REG. MOGI DAS CRUZES;6661;40861;EE LAURINDA C.MELLO FREIRE-PFA;"MOGI DAS CRUZES                        ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;8;0;0;8;31;442641
GDE_SP;D.E.REG. MOGI DAS CRUZES;6865;40867;"EE DEODATO WERTHEIMER-DR.    ";"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;31;281935
GDE_SP;D.E.REG. MOGI DAS CRUZES;41129;55180;"EE RUBENS M.LIMA-PROF.DR.    ";"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;2;31;143168
GDE_SP;D.E.REG. MOGI DAS CRUZES;48495;61735;"EE LUCINDA BASTOS-PROFA.     ";"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;217273
GDE_SP;D.E.REG. MOGI DAS CRUZES;61585;27588;"EE ANGELICA DE JESUS FERREIRA ";"BIRITIBA-MIRIM                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;224530
GDE_SP;D.E.REG. MOGI DAS CRUZES;901945;64058;"EE ILSON GOMES-PROF.         ";"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;5;31;169954
GDE_SP;D.E.REG. MOGI DAS CRUZES;908514;73503;EE DORA PERETTI OLIVEIRA-PROFA;"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;7;31;166064
GDE_SP;D.E.REG. MOGI DAS CRUZES;912190;80828;"EE PAULO TAPAJOS              ";"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;31;0;0;0;0;31;31;181447
GDE_SP;D.E.REG. MOGI DAS CRUZES;923060;22418;"EE CID BOUCAULT-PROF.        ";"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;217963
GDE_SP;D.E.REG. MOGI DAS CRUZES;923072;22419;EE ISABEL F.SILVA-BELINHA-PROF;"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;6;31;166879
GDE_SP;D.E.REG. MOGI DAS CRUZES;923072;22419;EE ISABEL F.SILVA-BELINHA-PROF;"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;223019
GDE_SP;D.E.REG. OSASCO;0;39632;D.E.REG. OSASCO;"OSASCO                                 ";QSE;1;4349;OFICIAL ADMINISTRATIVO;F;1;0;0;0;0;0;0;6;31;210717
GDE_SP;D.E.REG. OSASCO;0;39632;D.E.REG. OSASCO;"OSASCO                                 ";QM-SUPORTE;1;5773;SUPERVISOR EDUCACIONAL;A;1;0;0;0;0;0;0;17;31;360490
GDE_SP;D.E.REG. OSASCO;10789;41364;"EE JOSE LIBERATTI-PROF.      ";"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;16;31;131547
GDE_SP;D.E.REG. OSASCO;10789;41364;"EE JOSE LIBERATTI-PROF.      ";"OSASCO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;178789
GDE_SP;D.E.REG. OSASCO;10820;41358;EE FANNY MONZONI SANTOS-PROFA.;"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;203372
GDE_SP;D.E.REG. OSASCO;10881;41392;"EE AURELIANO LEITE-DR.       ";"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;2;31;480214
GDE_SP;D.E.REG. OSASCO;10984;41365;"EE GLORIA AZEDIA BONETTI      ";"OSASCO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;432546
GDE_SP;D.E.REG. OSASCO;11010;41352;"EE OGUIOMAR RUGGERI-PROF.    ";"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;31;0;0;0;31;31;333999
GDE_SP;D.E.REG. OSASCO;11010;41352;"EE OGUIOMAR RUGGERI-PROF.    ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;296671
GDE_SP;D.E.REG. OSASCO;11034;41360;"EE TELMO COELHO FILHO-MAJOR   ";"OSASCO                                 ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;9;31;138641
GDE_SP;D.E.REG. OSASCO;38726;46358;"EE TARSILA DO AMARAL          ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;133373
GDE_SP;D.E.REG. OSASCO;40800;55192;"EE ARMANDO GABAN-PROF.       ";"OSASCO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;14;31;143632
GDE_SP;D.E.REG. OSASCO;902755;67603;"EE JOSE JORGE-PROF.          ";"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;26;31;287447
GDE_SP;D.E.REG. OSASCO;906360;71107;"EE WALTER NEGRELLI            ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;169347
GDE_SP;D.E.REG. OSASCO;906360;71107;"EE WALTER NEGRELLI            ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;10;31;180763
GDE_SP;D.E.REG. OSASCO;925421;26137;"EE EDSON MARTINS GOMES-PROF. ";"OSASCO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;159715
GDE_SP;D.E.REG. SANTO ANDRE;8114;41113;EE CLOTHILDE MARTINS ZANEI-PFA;"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;31;0;0;31;31;479890
GDE_SP;D.E.REG. SANTO ANDRE;8151;41076;EE GENEROSO ALVES SIQUEIRA-DR.;"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;189535
GDE_SP;D.E.REG. SANTO ANDRE;8187;41077;"EE JOSE CARLOS ANTUNES-PROF   ";"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;136294
GDE_SP;D.E.REG. SANTO ANDRE;8217;41112;EE OVIDIO PIRES DE CAMPOS-PROF;"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;31;0;0;0;0;31;31;254589
GDE_SP;D.E.REG. SANTO ANDRE;8503;41093;EE IVONE PALMA T.RUGGIERI-PROF;"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;3;0;0;0;0;0;3;31;354435
GDE_SP;D.E.REG. SANTO ANDRE;8606;41074;EE JOSE HENRIQUE P.SILVA-PROF.;"SANTO ANDRE                            ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;271384
GDE_SP;D.E.REG. SANTO ANDRE;8606;41074;EE JOSE HENRIQUE P.SILVA-PROF.;"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;30;0;30;31;211409
GDE_SP;D.E.REG. SANTO ANDRE;8655;41051;EE OSCAVO DE PAULA SILVA-PROF.;"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;30;31;200822
GDE_SP;D.E.REG. SANTO ANDRE;8709;41073;"EE ESTHER MEDINA-PROFA.      ";"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;2;31;334072
GDE_SP;D.E.REG. SANTO ANDRE;8722;41059;"EE INAH DE MELLO-PROFA.      ";"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;22;31;238524
GDE_SP;D.E.REG. SANTO ANDRE;916985;89646;"EE EDEVALDO PERASSI-PROF.    ";"SANTO ANDRE                            ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;23;31;257001
GDE_SP;D.E.REG. SANTO ANDRE;920344;16037;EE INACIA TERUKO INAGAKI-PROFA;"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;133778
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;0;39628;D.E.REG. SAO BERNARDO DO CAMPO;"SAO BERNARDO DO CAMPO                  ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;31;0;0;0;0;31;31;141504
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;0;39628;D.E.REG. SAO BERNARDO DO CAMPO;"SAO BERNARDO DO CAMPO                  ";QM-SUPORTE;2;6444;SUPERVISOR DE ENSINO;A;0;0;0;15;0;0;0;15;31;303052
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;0;39628;D.E.REG. SAO BERNARDO DO CAMPO;"SAO BERNARDO DO CAMPO                  ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;0;0;9;0;0;0;9;31;338779
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;0;39628;D.E.REG. SAO BERNARDO DO CAMPO;"SAO BERNARDO DO CAMPO                  ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;1;0;0;0;0;0;0;1;31;181269
